,amount,direction,index_price,instrument_name,mark_price,price,tick_direction,timestamp,trade_id,trade_seq,liquidation
1603,5760.0,buy,11274.71,BTC-25SEP20,11436.11,11430.0,1.0,1597179081839.0,87963731,1697065.0,
1604,5530.0,buy,11274.71,BTC-25SEP20,11436.11,11430.0,1.0,1597179081840.0,87963732,1697066.0,
1605,2460.0,buy,11274.71,BTC-25SEP20,11436.11,11430.0,1.0,1597179081891.0,87963745,1697067.0,
1606,2100.0,buy,11274.71,BTC-25SEP20,11436.11,11430.0,1.0,1597179081894.0,87963747,1697068.0,
1607,3210.0,buy,11274.71,BTC-25SEP20,11436.11,11430.0,1.0,1597179081896.0,87963748,1697069.0,
1608,3970.0,buy,11274.71,BTC-25SEP20,11436.11,11430.0,1.0,1597179081901.0,87963749,1697070.0,
1609,2280.0,buy,11274.71,BTC-25SEP20,11436.11,11430.0,1.0,1597179081917.0,87963751,1697071.0,
1610,1000.0,buy,11274.71,BTC-25SEP20,11436.11,11430.0,1.0,1597179081921.0,87963753,1697072.0,
1611,6420.0,buy,11274.71,BTC-25SEP20,11436.11,11430.0,1.0,1597179081933.0,87963754,1697073.0,
1612,1390.0,buy,11274.71,BTC-25SEP20,11436.11,11430.0,1.0,1597179081940.0,87963756,1697074.0,
1613,1500.0,buy,11274.71,BTC-25SEP20,11436.11,11430.0,1.0,1597179081941.0,87963757,1697075.0,
1614,1430.0,buy,11274.71,BTC-25SEP20,11436.11,11430.0,1.0,1597179081943.0,87963758,1697076.0,
1615,1430.0,buy,11274.71,BTC-25SEP20,11436.11,11430.0,1.0,1597179081944.0,87963759,1697077.0,
1616,1440.0,buy,11274.71,BTC-25SEP20,11436.11,11430.0,1.0,1597179081946.0,87963760,1697078.0,
1617,1440.0,buy,11274.71,BTC-25SEP20,11436.11,11430.0,1.0,1597179081947.0,87963761,1697079.0,
1618,870.0,buy,11274.71,BTC-25SEP20,11436.11,11430.0,1.0,1597179081949.0,87963762,1697080.0,
1619,2630.0,buy,11274.71,BTC-25SEP20,11436.11,11430.0,1.0,1597179081956.0,87963765,1697081.0,
1620,1000.0,buy,11274.71,BTC-25SEP20,11436.11,11430.0,1.0,1597179081977.0,87963767,1697082.0,
1621,1120.0,buy,11274.71,BTC-25SEP20,11436.11,11430.0,1.0,1597179081996.0,87963768,1697083.0,
1622,1350.0,buy,11274.71,BTC-25SEP20,11436.11,11430.0,1.0,1597179081998.0,87963769,1697084.0,
1623,1170.0,buy,11274.71,BTC-25SEP20,11436.11,11430.0,1.0,1597179082000.0,87963770,1697085.0,
1624,1040.0,buy,11274.71,BTC-25SEP20,11436.11,11430.0,1.0,1597179082004.0,87963771,1697086.0,
1625,1200.0,buy,11274.71,BTC-25SEP20,11436.11,11430.0,1.0,1597179082005.0,87963776,1697087.0,
1626,5340.0,buy,11274.71,BTC-25SEP20,11436.11,11430.0,1.0,1597179082006.0,87963777,1697088.0,
1627,1390.0,buy,11274.71,BTC-25SEP20,11436.11,11430.0,1.0,1597179082006.0,87963778,1697089.0,
1628,2340.0,buy,11274.71,BTC-25SEP20,11436.11,11430.0,1.0,1597179082013.0,87963779,1697090.0,
1629,2840.0,buy,11274.71,BTC-25SEP20,11436.11,11430.0,1.0,1597179082014.0,87963780,1697091.0,
1630,5550.0,buy,11274.71,BTC-25SEP20,11436.11,11430.0,1.0,1597179082063.0,87963781,1697092.0,
1631,1850.0,buy,11274.71,BTC-25SEP20,11436.11,11430.0,1.0,1597179082121.0,87963782,1697093.0,
1632,1560.0,buy,11274.71,BTC-25SEP20,11436.11,11430.0,1.0,1597179082132.0,87963783,1697094.0,
1633,1380.0,buy,11274.71,BTC-25SEP20,11436.11,11430.0,1.0,1597179082183.0,87963784,1697095.0,
1634,1540.0,buy,11274.71,BTC-25SEP20,11436.11,11430.0,1.0,1597179082186.0,87963785,1697096.0,
1635,5320.0,buy,11274.71,BTC-25SEP20,11436.11,11430.0,1.0,1597179082188.0,87963786,1697097.0,
1636,5510.0,buy,11274.71,BTC-25SEP20,11436.11,11430.0,1.0,1597179082200.0,87963787,1697098.0,
1637,2180.0,buy,11274.71,BTC-25SEP20,11436.11,11430.0,1.0,1597179082202.0,87963789,1697099.0,
1638,1850.0,buy,11274.71,BTC-25SEP20,11436.11,11430.0,1.0,1597179082205.0,87963790,1697100.0,
1639,5970.0,buy,11275.71,BTC-25SEP20,11437.11,11430.0,1.0,1597179082495.0,87963791,1697101.0,
1640,2740.0,buy,11275.71,BTC-25SEP20,11437.11,11430.0,1.0,1597179082515.0,87963792,1697102.0,
1641,5040.0,buy,11275.71,BTC-25SEP20,11436.65,11430.0,1.0,1597179082658.0,87963793,1697103.0,
1642,5630.0,buy,11275.71,BTC-25SEP20,11436.65,11430.0,1.0,1597179082672.0,87963794,1697104.0,
1643,1110.0,buy,11275.71,BTC-25SEP20,11436.65,11430.0,1.0,1597179082681.0,87963795,1697105.0,
1644,190.0,buy,11275.71,BTC-25SEP20,11436.65,11430.0,1.0,1597179082708.0,87963796,1697106.0,
1645,65830.0,buy,11275.71,BTC-25SEP20,11436.65,11430.0,1.0,1597179082727.0,87963797,1697107.0,
1646,2740.0,buy,11275.71,BTC-25SEP20,11436.65,11430.0,1.0,1597179082763.0,87963798,1697108.0,
1647,190.0,buy,11275.71,BTC-25SEP20,11436.65,11430.0,1.0,1597179082775.0,87963799,1697109.0,
1648,2280.0,buy,11275.71,BTC-25SEP20,11436.65,11430.0,1.0,1597179082913.0,87963801,1697110.0,
1649,1000.0,buy,11275.71,BTC-25SEP20,11436.65,11430.0,1.0,1597179082924.0,87963803,1697111.0,
1650,2280.0,buy,11275.71,BTC-25SEP20,11436.65,11430.0,1.0,1597179082961.0,87963804,1697112.0,
1651,2280.0,buy,11275.71,BTC-25SEP20,11436.65,11430.0,1.0,1597179082964.0,87963806,1697113.0,
1652,170.0,buy,11275.71,BTC-25SEP20,11436.65,11430.0,1.0,1597179083037.0,87963808,1697114.0,
1653,7020.0,buy,11275.71,BTC-25SEP20,11436.65,11430.0,1.0,1597179083040.0,87963809,1697115.0,
1654,2740.0,buy,11275.71,BTC-25SEP20,11436.65,11430.0,1.0,1597179083077.0,87963810,1697116.0,
1655,160.0,buy,11276.81,BTC-25SEP20,11437.25,11430.0,1.0,1597179083563.0,87963814,1697117.0,
1656,160.0,buy,11276.81,BTC-25SEP20,11437.25,11430.0,1.0,1597179083609.0,87963816,1697118.0,
1657,1000.0,buy,11276.81,BTC-25SEP20,11437.25,11430.0,1.0,1597179083637.0,87963817,1697119.0,
1658,160.0,buy,11276.81,BTC-25SEP20,11437.25,11430.0,1.0,1597179083711.0,87963818,1697120.0,
1659,2740.0,buy,11276.81,BTC-25SEP20,11437.25,11430.0,1.0,1597179083833.0,87963820,1697121.0,
1660,100.0,buy,11276.81,BTC-25SEP20,11437.25,11430.0,1.0,1597179083881.0,87963822,1697122.0,
1661,2280.0,buy,11276.81,BTC-25SEP20,11437.25,11430.0,1.0,1597179083921.0,87963823,1697123.0,
1662,2280.0,buy,11276.81,BTC-25SEP20,11437.25,11430.0,1.0,1597179083923.0,87963824,1697124.0,
1663,2280.0,buy,11276.81,BTC-25SEP20,11437.25,11430.0,1.0,1597179083925.0,87963825,1697125.0,
1664,2280.0,buy,11276.81,BTC-25SEP20,11437.25,11430.0,1.0,1597179083961.0,87963826,1697126.0,
1665,2280.0,buy,11276.81,BTC-25SEP20,11437.25,11430.0,1.0,1597179083967.0,87963827,1697127.0,
1666,2280.0,buy,11276.81,BTC-25SEP20,11437.25,11430.0,1.0,1597179083970.0,87963828,1697128.0,
1667,150.0,buy,11276.81,BTC-25SEP20,11437.25,11430.0,1.0,1597179084080.0,87963829,1697129.0,
1668,140.0,buy,11277.14,BTC-25SEP20,11437.58,11430.0,1.0,1597179084339.0,87963834,1697130.0,
1669,6580.0,buy,11277.14,BTC-25SEP20,11437.58,11430.0,1.0,1597179084345.0,87963835,1697131.0,
1670,2740.0,buy,11277.14,BTC-25SEP20,11437.58,11430.0,1.0,1597179084442.0,87963837,1697132.0,
1671,140.0,buy,11277.14,BTC-25SEP20,11437.58,11430.0,1.0,1597179084522.0,87963838,1697133.0,
1672,1200.0,buy,11277.14,BTC-25SEP20,11437.58,11430.0,1.0,1597179084539.0,87963839,1697134.0,
1673,890.0,buy,11277.14,BTC-25SEP20,11437.09,11430.0,1.0,1597179084564.0,87963840,1697135.0,
1674,4070.0,buy,11277.14,BTC-25SEP20,11437.09,11430.0,1.0,1597179084585.0,87963841,1697136.0,
1675,130.0,buy,11277.14,BTC-25SEP20,11437.09,11430.0,1.0,1597179084591.0,87963842,1697137.0,
1676,2740.0,buy,11277.14,BTC-25SEP20,11437.09,11430.0,1.0,1597179084680.0,87963843,1697138.0,
1677,1000.0,buy,11277.14,BTC-25SEP20,11437.09,11430.0,1.0,1597179084760.0,87963844,1697139.0,
1678,6460.0,buy,11277.14,BTC-25SEP20,11437.09,11430.0,1.0,1597179084908.0,87963850,1697140.0,
1679,2280.0,buy,11277.14,BTC-25SEP20,11437.09,11430.0,1.0,1597179084938.0,87963853,1697141.0,
1680,130.0,buy,11277.14,BTC-25SEP20,11437.09,11430.0,1.0,1597179084945.0,87963854,1697142.0,
1681,2280.0,buy,11277.14,BTC-25SEP20,11437.09,11430.0,1.0,1597179084962.0,87963855,1697143.0,
1682,2740.0,buy,11277.14,BTC-25SEP20,11437.09,11430.0,1.0,1597179085034.0,87963856,1697144.0,
1683,2280.0,buy,11277.14,BTC-25SEP20,11437.09,11430.0,1.0,1597179085110.0,87963858,1697145.0,
1684,5000.0,buy,11277.14,BTC-25SEP20,11437.09,11430.0,1.0,1597179085166.0,87963872,1697146.0,
1685,5500.0,buy,11277.14,BTC-25SEP20,11437.09,11430.0,1.0,1597179085186.0,87963877,1697147.0,
1686,100.0,buy,11277.14,BTC-25SEP20,11437.09,11430.0,1.0,1597179085211.0,87963878,1697148.0,
1687,6960.0,buy,11277.14,BTC-25SEP20,11437.09,11430.0,1.0,1597179085236.0,87963879,1697149.0,
1688,8890.0,buy,11277.97,BTC-25SEP20,11437.92,11430.0,1.0,1597179085263.0,87963881,1697150.0,
1689,6950.0,buy,11277.97,BTC-25SEP20,11437.92,11430.0,1.0,1597179085287.0,87963882,1697151.0,
1690,130.0,buy,11277.97,BTC-25SEP20,11437.92,11430.0,1.0,1597179085335.0,87963884,1697152.0,
1691,2740.0,buy,11277.97,BTC-25SEP20,11437.92,11430.0,1.0,1597179085379.0,87963888,1697153.0,
1692,3860.0,buy,11277.97,BTC-25SEP20,11437.92,11430.0,1.0,1597179085384.0,87963891,1697154.0,
1693,110.0,buy,11277.97,BTC-25SEP20,11437.92,11430.0,1.0,1597179085445.0,87963892,1697155.0,
1694,110.0,buy,11277.97,BTC-25SEP20,11437.92,11430.0,1.0,1597179085499.0,87963898,1697156.0,
1695,4490.0,buy,11277.97,BTC-25SEP20,11437.41,11430.0,1.0,1597179085566.0,87963899,1697157.0,
1696,50.0,buy,11277.97,BTC-25SEP20,11437.41,11443.0,0.0,1597179085626.0,87963902,1697159.0,
1697,50.0,buy,11277.97,BTC-25SEP20,11437.41,11443.5,0.0,1597179086165.0,87963912,1697160.0,
1698,1000.0,buy,11280.62,BTC-25SEP20,11440.96,11445.5,0.0,1597179088980.0,87963933,1697161.0,
1699,1000.0,buy,11281.2,BTC-25SEP20,11441.8,11446.0,0.0,1597179089952.0,87963935,1697162.0,
1700,1500.0,buy,11283.23,BTC-25SEP20,11445.03,11446.0,1.0,1597179099448.0,87963951,1697163.0,
1701,2740.0,buy,11283.23,BTC-25SEP20,11445.1,11446.0,1.0,1597179099988.0,87963953,1697165.0,
1702,2740.0,buy,11283.23,BTC-25SEP20,11445.1,11446.0,1.0,1597179100353.0,87963954,1697166.0,
1703,2740.0,buy,11282.98,BTC-25SEP20,11444.92,11446.0,1.0,1597179100645.0,87963955,1697167.0,
1704,2500.0,buy,11282.98,BTC-25SEP20,11444.92,11447.0,0.0,1597179101151.0,87963957,1697168.0,
1705,2740.0,buy,11283.31,BTC-25SEP20,11445.33,11446.5,2.0,1597179101694.0,87963962,1697170.0,
1706,2740.0,buy,11283.31,BTC-25SEP20,11445.33,11446.5,3.0,1597179102061.0,87963963,1697171.0,
1707,2740.0,buy,11283.31,BTC-25SEP20,11445.33,11446.5,3.0,1597179102304.0,87963964,1697172.0,
1708,2740.0,buy,11282.78,BTC-25SEP20,11444.8,11446.5,3.0,1597179102546.0,87963965,1697173.0,
1709,2740.0,buy,11282.78,BTC-25SEP20,11444.91,11446.5,3.0,1597179103000.0,87963966,1697174.0,
1710,2740.0,buy,11282.78,BTC-25SEP20,11444.91,11446.5,3.0,1597179103259.0,87963967,1697175.0,
1711,1600.0,sell,11282.36,BTC-25SEP20,11444.62,11446.0,2.0,1597179103710.0,87963968,1697176.0,
1712,1000.0,sell,11280.06,BTC-25SEP20,11442.34,11443.0,2.0,1597179113172.0,87963986,1697177.0,
1713,1010.0,sell,11280.06,BTC-25SEP20,11442.34,11441.5,3.0,1597179113175.0,87963989,1697180.0,
1714,20.0,sell,11276.32,BTC-25SEP20,11439.1,11439.0,2.0,1597179125656.0,87964011,1697181.0,
1715,2230.0,sell,11276.32,BTC-25SEP20,11439.1,11438.5,2.0,1597179125659.0,87964013,1697183.0,
1716,3000.0,sell,11276.32,BTC-25SEP20,11439.1,11438.5,3.0,1597179125661.0,87964015,1697185.0,
1717,13930.0,sell,11276.32,BTC-25SEP20,11439.1,11438.0,3.0,1597179125663.0,87964017,1697187.0,
1718,13930.0,sell,11276.32,BTC-25SEP20,11439.1,11438.0,3.0,1597179125664.0,87964018,1697188.0,
1719,7260.0,sell,11276.32,BTC-25SEP20,11439.1,11438.0,3.0,1597179125666.0,87964019,1697189.0,
1720,2500.0,sell,11272.28,BTC-25SEP20,11435.19,11438.0,3.0,1597179136620.0,87964023,1697190.0,
1721,2500.0,sell,11272.09,BTC-25SEP20,11435.28,11435.0,2.0,1597179140124.0,87964053,1697191.0,
1722,20.0,sell,11270.55,BTC-25SEP20,11433.99,11435.0,3.0,1597179145039.0,87964070,1697193.0,
1723,870.0,buy,11269.4,BTC-25SEP20,11432.67,11431.5,2.0,1597179147837.0,87964082,1697195.0,
1724,780.0,buy,11268.59,BTC-25SEP20,11431.63,11432.5,0.0,1597179157987.0,87964091,1697196.0,
1725,2520.0,sell,11265.49,BTC-25SEP20,11429.55,11431.0,2.0,1597179182833.0,87964113,1697197.0,
1726,690.0,sell,11265.1,BTC-25SEP20,11429.16,11429.5,2.0,1597179183480.0,87964117,1697200.0,
1727,3000.0,buy,11261.74,BTC-25SEP20,11425.44,11425.0,2.0,1597179186560.0,87964156,1697201.0,
1728,2740.0,buy,11262.38,BTC-25SEP20,11426.05,11429.5,0.0,1597179187057.0,87964157,1697202.0,
1729,2520.0,buy,11262.38,BTC-25SEP20,11426.05,11430.0,0.0,1597179187658.0,87964158,1697203.0,
1730,1600.0,buy,11265.2,BTC-25SEP20,11429.65,11429.5,2.0,1597179194396.0,87964182,1697205.0,
1731,2380.0,buy,11265.2,BTC-25SEP20,11429.65,11429.5,3.0,1597179194664.0,87964184,1697206.0,
1732,2980.0,buy,11265.2,BTC-25SEP20,11429.64,11429.5,3.0,1597179194712.0,87964185,1697207.0,
1733,2740.0,buy,11265.2,BTC-25SEP20,11429.64,11429.5,3.0,1597179194763.0,87964186,1697208.0,
1734,2990.0,buy,11265.2,BTC-25SEP20,11429.64,11429.5,3.0,1597179194819.0,87964196,1697209.0,
1735,4290.0,buy,11265.2,BTC-25SEP20,11429.64,11429.5,3.0,1597179194823.0,87964197,1697210.0,
1736,2320.0,buy,11265.2,BTC-25SEP20,11429.64,11429.5,3.0,1597179194826.0,87964198,1697211.0,
1737,2740.0,buy,11267.37,BTC-25SEP20,11431.68,11429.5,3.0,1597179196268.0,87964201,1697212.0,
1738,2740.0,buy,11267.64,BTC-25SEP20,11431.81,11429.5,3.0,1597179197269.0,87964204,1697213.0,
1739,2740.0,buy,11267.64,BTC-25SEP20,11431.81,11429.5,3.0,1597179197536.0,87964205,1697214.0,
1740,2740.0,buy,11267.64,BTC-25SEP20,11431.66,11429.5,3.0,1597179197830.0,87964206,1697215.0,
1741,2740.0,buy,11268.54,BTC-25SEP20,11432.56,11429.5,3.0,1597179198217.0,87964211,1697216.0,
1742,2740.0,buy,11268.54,BTC-25SEP20,11432.56,11429.5,3.0,1597179198484.0,87964213,1697217.0,
1743,2740.0,buy,11268.54,BTC-25SEP20,11432.36,11429.5,3.0,1597179198776.0,87964214,1697218.0,
1744,2740.0,buy,11268.54,BTC-25SEP20,11432.36,11429.5,3.0,1597179199015.0,87964215,1697219.0,
1745,2740.0,buy,11269.7,BTC-25SEP20,11433.52,11429.5,3.0,1597179199318.0,87964216,1697220.0,
1746,16460.0,buy,11269.7,BTC-25SEP20,11433.27,11429.5,3.0,1597179199980.0,87964231,1697221.0,
1747,3080.0,buy,11270.82,BTC-25SEP20,11434.39,11429.5,3.0,1597179200301.0,87964232,1697222.0,
1748,2940.0,buy,11270.82,BTC-25SEP20,11434.39,11429.5,3.0,1597179200331.0,87964233,1697223.0,
1749,3270.0,buy,11270.82,BTC-25SEP20,11434.39,11429.5,3.0,1597179200368.0,87964234,1697224.0,
1750,10090.0,buy,11270.82,BTC-25SEP20,11434.39,11429.5,3.0,1597179200370.0,87964235,1697225.0,
1751,2370.0,buy,11270.82,BTC-25SEP20,11434.39,11429.5,3.0,1597179200373.0,87964236,1697226.0,
1752,4000.0,buy,11270.82,BTC-25SEP20,11434.39,11429.5,3.0,1597179200377.0,87964237,1697227.0,
1753,1220.0,buy,11270.82,BTC-25SEP20,11434.39,11429.5,3.0,1597179200380.0,87964239,1697228.0,
1754,6350.0,buy,11270.82,BTC-25SEP20,11434.39,11429.5,3.0,1597179200384.0,87964245,1697230.0,
1755,4410.0,buy,11270.82,BTC-25SEP20,11434.39,11429.5,3.0,1597179200385.0,87964246,1697231.0,
1756,3200.0,buy,11270.82,BTC-25SEP20,11434.39,11429.5,3.0,1597179200386.0,87964247,1697232.0,
1757,4770.0,buy,11270.82,BTC-25SEP20,11434.39,11429.5,3.0,1597179200410.0,87964248,1697233.0,
1758,4980.0,buy,11270.82,BTC-25SEP20,11434.39,11429.5,3.0,1597179200435.0,87964249,1697234.0,
1759,7000.0,buy,11270.82,BTC-25SEP20,11434.39,11429.5,3.0,1597179200468.0,87964250,1697235.0,
1760,1000.0,buy,11270.82,BTC-25SEP20,11434.39,11429.5,3.0,1597179200617.0,87964251,1697236.0,
1761,1000.0,buy,11271.3,BTC-25SEP20,11434.55,11429.5,3.0,1597179201369.0,87964252,1697237.0,
1762,1000.0,buy,11271.48,BTC-25SEP20,11434.4,11429.5,3.0,1597179202280.0,87964253,1697238.0,
1763,1000.0,buy,11271.48,BTC-25SEP20,11434.09,11429.5,3.0,1597179202948.0,87964254,1697239.0,
1764,530.0,buy,11271.52,BTC-25SEP20,11434.13,11429.5,3.0,1597179203482.0,87964262,1697240.0,
1765,530.0,buy,11271.52,BTC-25SEP20,11434.13,11429.5,3.0,1597179203485.0,87964263,1697241.0,
1766,1000.0,buy,11271.52,BTC-25SEP20,11434.13,11429.5,3.0,1597179203532.0,87964264,1697242.0,
1767,50.0,buy,11271.52,BTC-25SEP20,11434.13,11429.5,3.0,1597179203544.0,87964265,1697243.0,
1768,50.0,buy,11271.52,BTC-25SEP20,11434.13,11429.5,3.0,1597179203567.0,87964266,1697244.0,
1769,530.0,buy,11271.52,BTC-25SEP20,11433.83,11429.5,3.0,1597179203870.0,87964269,1697245.0,
1770,530.0,buy,11271.52,BTC-25SEP20,11433.83,11429.5,3.0,1597179203874.0,87964270,1697246.0,
1771,530.0,buy,11271.52,BTC-25SEP20,11433.83,11429.5,3.0,1597179203876.0,87964271,1697247.0,
1772,530.0,buy,11271.52,BTC-25SEP20,11433.83,11429.5,3.0,1597179203877.0,87964272,1697248.0,
1773,530.0,buy,11271.52,BTC-25SEP20,11433.83,11429.5,3.0,1597179203878.0,87964273,1697249.0,
1774,530.0,buy,11271.52,BTC-25SEP20,11433.83,11429.5,3.0,1597179203879.0,87964274,1697250.0,
1775,100.0,buy,11271.52,BTC-25SEP20,11433.83,11429.5,3.0,1597179203880.0,87964275,1697251.0,
1776,2740.0,buy,11271.89,BTC-25SEP20,11434.2,11429.5,3.0,1597179204337.0,87964279,1697252.0,
1777,1000.0,buy,11271.89,BTC-25SEP20,11434.2,11429.5,3.0,1597179204411.0,87964280,1697253.0,
1778,50.0,buy,11272.01,BTC-25SEP20,11434.02,11429.5,3.0,1597179205126.0,87964284,1697254.0,
1779,50.0,buy,11272.01,BTC-25SEP20,11434.02,11429.5,3.0,1597179205259.0,87964286,1697255.0,
1780,1000.0,buy,11272.01,BTC-25SEP20,11433.72,11429.5,3.0,1597179205864.0,87964288,1697256.0,
1781,1000.0,buy,11272.01,BTC-25SEP20,11433.45,11429.5,3.0,1597179206748.0,87964290,1697257.0,
1782,2740.0,buy,11272.11,BTC-25SEP20,11433.55,11429.5,3.0,1597179207428.0,87964291,1697258.0,
1783,1000.0,buy,11272.11,BTC-25SEP20,11433.29,11429.5,3.0,1597179207759.0,87964292,1697259.0,
1784,1490.0,buy,11272.11,BTC-25SEP20,11433.29,11429.5,3.0,1597179207801.0,87964293,1697260.0,
1785,2740.0,buy,11272.11,BTC-25SEP20,11433.29,11429.5,3.0,1597179207887.0,87964294,1697261.0,
1786,2740.0,buy,11273.98,BTC-25SEP20,11435.16,11429.5,3.0,1597179208238.0,87964295,1697262.0,
1787,2740.0,buy,11273.98,BTC-25SEP20,11435.16,11429.5,3.0,1597179208629.0,87964298,1697263.0,
1788,1000.0,buy,11273.98,BTC-25SEP20,11435.16,11429.5,3.0,1597179208698.0,87964299,1697264.0,
1789,2740.0,buy,11273.98,BTC-25SEP20,11434.8,11429.5,3.0,1597179208929.0,87964300,1697265.0,
1790,2740.0,buy,11274.36,BTC-25SEP20,11435.18,11429.5,3.0,1597179209308.0,87964301,1697266.0,
1791,2740.0,buy,11274.36,BTC-25SEP20,11435.18,11429.5,3.0,1597179209616.0,87964302,1697267.0,
1792,5520.0,buy,11274.36,BTC-25SEP20,11434.81,11429.5,3.0,1597179209873.0,87964303,1697268.0,
1793,4960.0,buy,11274.63,BTC-25SEP20,11435.08,11429.5,3.0,1597179210636.0,87964305,1697269.0,
1794,4720.0,buy,11274.63,BTC-25SEP20,11435.08,11429.5,3.0,1597179210640.0,87964306,1697270.0,
1795,170.0,buy,11274.63,BTC-25SEP20,11435.08,11429.5,3.0,1597179210693.0,87964308,1697272.0,
1796,190.0,buy,11274.63,BTC-25SEP20,11435.08,11429.5,3.0,1597179210698.0,87964310,1697274.0,
1797,1980.0,buy,11274.63,BTC-25SEP20,11435.08,11429.5,3.0,1597179210706.0,87964311,1697275.0,
1798,6950.0,buy,11274.63,BTC-25SEP20,11434.72,11429.5,3.0,1597179210752.0,87964312,1697276.0,
1799,10200.0,buy,11274.63,BTC-25SEP20,11434.72,11429.5,3.0,1597179210897.0,87964313,1697277.0,
1800,240.0,buy,11274.88,BTC-25SEP20,11434.62,11429.5,3.0,1597179212139.0,87964316,1697278.0,
1801,3000.0,buy,11274.95,BTC-25SEP20,11434.69,11429.5,3.0,1597179212517.0,87964317,1697279.0,
1802,2740.0,buy,11275.82,BTC-25SEP20,11435.22,11429.5,3.0,1597179213671.0,87964326,1697280.0,
1803,700.0,buy,11275.82,BTC-25SEP20,11434.85,11429.5,3.0,1597179213772.0,87964327,1697281.0,
1804,250.0,buy,11276.21,BTC-25SEP20,11435.24,11429.5,3.0,1597179214175.0,87964329,1697282.0,
1805,2740.0,buy,11276.21,BTC-25SEP20,11435.24,11429.5,3.0,1597179214224.0,87964330,1697283.0,
1806,2740.0,buy,11276.21,BTC-25SEP20,11435.24,11429.5,3.0,1597179214577.0,87964331,1697284.0,
1807,2740.0,buy,11276.21,BTC-25SEP20,11434.87,11429.5,3.0,1597179214829.0,87964332,1697285.0,
1808,5510.0,buy,11275.9,BTC-25SEP20,11434.56,11429.5,3.0,1597179215292.0,87964339,1697286.0,
1809,4870.0,buy,11275.9,BTC-25SEP20,11434.56,11429.5,3.0,1597179215652.0,87964340,1697287.0,
1810,4960.0,buy,11275.9,BTC-25SEP20,11434.56,11429.5,3.0,1597179215676.0,87964341,1697288.0,
1811,14580.0,buy,11275.9,BTC-25SEP20,11434.24,11429.5,3.0,1597179216096.0,87964342,1697289.0,
1812,510.0,buy,11276.13,BTC-25SEP20,11434.47,11429.5,3.0,1597179216225.0,87964343,1697290.0,
1813,5670.0,buy,11276.13,BTC-25SEP20,11434.15,11429.5,3.0,1597179217080.0,87964344,1697291.0,
1814,510.0,buy,11276.98,BTC-25SEP20,11434.33,11429.5,3.0,1597179218980.0,87964345,1697292.0,
1815,4000.0,buy,11276.88,BTC-25SEP20,11433.92,11429.5,3.0,1597179219984.0,87964347,1697293.0,
1816,870.0,buy,11276.88,BTC-25SEP20,11433.92,11429.5,3.0,1597179219993.0,87964360,1697294.0,
1817,2280.0,buy,11276.88,BTC-25SEP20,11433.92,11429.5,3.0,1597179220032.0,87964363,1697295.0,
1818,2280.0,buy,11276.88,BTC-25SEP20,11433.92,11429.5,3.0,1597179220043.0,87964365,1697296.0,
1819,680.0,buy,11276.93,BTC-25SEP20,11433.68,11429.5,3.0,1597179221013.0,87964371,1697297.0,
1820,2500.0,buy,11277.46,BTC-25SEP20,11434.21,11439.0,0.0,1597179221235.0,87964375,1697299.0,
1821,2740.0,buy,11278.3,BTC-25SEP20,11435.93,11440.0,0.0,1597179224465.0,87964378,1697301.0,
1822,870.0,buy,11278.3,BTC-25SEP20,11435.93,11442.5,0.0,1597179224528.0,87964388,1697302.0,
1823,1740.0,sell,11281.8,BTC-25SEP20,11441.83,11443.5,0.0,1597179238892.0,87964475,1697303.0,
1824,20.0,sell,11281.8,BTC-25SEP20,11441.83,11441.5,2.0,1597179238942.0,87964481,1697306.0,
1825,7740.0,sell,11281.8,BTC-25SEP20,11441.83,11441.0,2.0,1597179238945.0,87964483,1697308.0,
1826,2740.0,sell,11281.03,BTC-25SEP20,11441.06,11441.0,3.0,1597179239572.0,87964488,1697309.0,
1827,20.0,sell,11275.32,BTC-25SEP20,11436.28,11435.5,2.0,1597179248905.0,87964523,1697310.0,
1828,1000.0,sell,11275.32,BTC-25SEP20,11436.28,11435.0,2.0,1597179248995.0,87964531,1697312.0,
1829,2500.0,sell,11275.32,BTC-25SEP20,11436.28,11434.5,3.0,1597179248998.0,87964533,1697314.0,
1830,1000.0,sell,11275.32,BTC-25SEP20,11436.28,11434.5,3.0,1597179248999.0,87964534,1697315.0,
1831,20.0,sell,11273.33,BTC-25SEP20,11434.29,11434.5,3.0,1597179249424.0,87964539,1697317.0,
1832,1150.0,sell,11269.26,BTC-25SEP20,11430.04,11430.0,2.0,1597179261536.0,87964563,1697318.0,
1833,1600.0,sell,11269.26,BTC-25SEP20,11430.04,11429.5,2.0,1597179262400.0,87964566,1697319.0,
1834,690.0,sell,11266.43,BTC-25SEP20,11427.6,11429.0,2.0,1597179266856.0,87964571,1697320.0,
1835,2500.0,sell,11263.31,BTC-25SEP20,11423.66,11422.5,2.0,1597179288465.0,87964605,1697322.0,
1836,5500.0,sell,11262.68,BTC-25SEP20,11422.98,11420.5,2.0,1597179289726.0,87964632,1697324.0,
1837,4500.0,sell,11262.68,BTC-25SEP20,11422.98,11420.5,3.0,1597179289742.0,87964643,1697325.0,
1838,2500.0,sell,11262.68,BTC-25SEP20,11422.98,11420.5,3.0,1597179289748.0,87964645,1697327.0,
1839,1600.0,buy,11257.49,BTC-25SEP20,11416.7,11417.0,2.0,1597179304786.0,87964722,1697328.0,
