,bid,ask
1459892620.640463,421.1,421.11
1459892621.640908,421.1,421.12
1459892622.64574,421.1,421.11
1459892623.64598,421.1,421.11
1459892624.646505,421.1,421.11
1459892625.646801,421.1,421.11
1459892626.651149,421.1,421.11
1459892627.652987,421.1,421.11
1459892628.655283,421.1,421.11
1459892629.658835,421.1,421.11
1459892630.658987,421.11,421.12
1459892631.659062,421.11,421.12
1459892632.660096,421.11,421.12
1459892633.663581,421.11,421.12
1459892634.66461,421.11,421.12
1459892635.666994,421.11,421.12
1459892636.670522,421.11,421.12
1459892637.67548,421.11,421.12
1459892638.679113,421.11,421.12
1459892639.679724,421.11,421.12
1459892640.68244,421.11,421.12
1459892641.686387,421.11,421.12
1459892642.691361,421.11,421.12
1459892643.694598,421.11,421.12
1459892644.699814,421.11,421.12
1459892645.703011,421.11,421.12
1459892646.707941,421.11,421.12
1459892647.711857,421.11,421.12
1459892648.716414,421.11,421.12
1459892649.717179,421.11,421.13
1459892650.71847,421.11,421.13
1459892651.718658,421.11,421.13
1459892652.722338,421.11,421.12
1459892653.722906,421.11,421.12
1459892654.726936,421.11,421.12
1459892655.728847,421.11,421.12
1459892656.729055,421.11,421.12
1459892657.72918,421.11,421.12
1459892658.72934,421.11,421.12
1459892659.734324,421.11,421.12
1459892660.737936,421.11,421.12
1459892661.742835,421.11,421.12
1459892662.746384,421.11,421.12
1459892663.751351,421.11,421.12
1459892664.754422,421.11,421.12
1459892665.75571,421.11,421.12
1459892666.755904,421.11,421.12
1459892667.755958,421.11,421.12
1459892668.760769,421.11,421.12
1459892669.765625,421.11,421.12
1459892670.768861,421.11,421.12
1459892671.7691,421.11,421.12
1459892672.772143,421.11,421.12
1459892673.772333,421.11,421.12
1459892674.772552,421.11,421.12
1459892675.774374,421.11,421.12
1459892676.774522,421.11,421.12
1459892677.776888,421.11,421.12
1459892678.777232,421.11,421.12
1459892679.777908,421.11,421.12
1459892680.783112,421.11,421.12
1459892681.786606,421.11,421.12
1459892682.791552,421.11,421.12
1459892683.792592,421.11,421.12
1459892684.792864,421.11,421.12
1459892685.794988,421.11,421.12
1459892686.798533,421.11,421.12
1459892687.798672,421.11,421.12
1459892688.802965,421.11,421.12
1459892689.803997,421.11,421.12
1459892690.808176,421.11,421.12
1459892691.812434,421.11,421.12
1459892692.81606,421.11,421.12
1459892693.820912,421.11,421.12
1459892694.822704,421.11,421.12
1459892695.823803,421.11,421.12
1459892696.827964,421.11,421.12
1459892697.831545,421.11,421.12
1459892698.836522,421.11,421.12
1459892699.840022,421.11,421.12
1459892700.845083,421.11,421.12
1459892701.846052,421.11,421.12
1459892702.848404,421.11,421.12
1459892703.851986,421.11,421.12
1459892704.855516,421.11,421.12
1459892705.856092,421.11,421.12
1459892706.857262,421.11,421.12
1459892707.85785,421.11,421.12
1459892708.862065,421.11,421.12
1459892709.865984,421.11,421.12
1459892710.866227,421.11,421.12
1459892711.866426,421.11,421.12
1459892712.867755,421.11,421.12
1459892713.868324,421.11,421.12
1459892714.87248,421.11,421.12
1459892715.873439,421.11,421.12
1459892716.874342,421.11,421.12
1459892717.878979,421.11,421.12
1459892718.881823,421.11,421.12
1459892719.885258,421.11,421.12
1459892720.888891,421.11,421.12
1459892721.893817,421.11,421.12
1459892722.89721,421.11,421.12
1459892723.902328,421.11,421.12
1459892724.903397,421.11,421.12
1459892725.904344,421.11,421.12
1459892726.905329,421.11,421.12
1459892727.905439,421.11,421.12
1459892728.906234,421.05,421.06
1459892729.907603,421.05,421.06
1459892730.908711,421.05,421.06
1459892731.913199,421.05,421.1
1459892732.917453,421.05,421.07
1459892733.917701,421.05,421.07
1459892734.91783,421.05,421.07
1459892735.919244,421.05,421.07
1459892736.922184,421.05,421.07
1459892737.92713,421.05,421.07
1459892738.927982,421.05,421.07
1459892739.929278,421.05,421.15
1459892740.93016,421.13,421.14
1459892741.930894,421.13,421.18
1459892742.93591,421.13,421.17
1459892743.937161,421.13,421.17
1459892744.940125,421.13,421.17
1459892745.941052,421.13,421.17
1459892746.941659,421.13,421.17
1459892747.94291,421.13,421.17
1459892748.94463,421.13,421.17
1459892749.948514,421.13,421.17
1459892750.950012,421.13,421.17
1459892751.951913,421.13,421.17
1459892752.951974,421.13,421.17
1459892753.954437,421.13,421.17
1459892754.956645,421.13,421.18
1459892755.958809,421.13,421.17
1459892756.96091,421.13,421.17
1459892757.964548,421.13,421.17
1459892758.969333,421.13,421.17
1459892759.96977,421.13,421.17
1459892760.972807,421.13,421.17
1459892761.973194,421.13,421.17
1459892762.973432,420.92,421.15
1459892763.973655,420.93,421.05
1459892764.97825,420.95,421.05
1459892765.97855,420.97,421.04
1459892766.980216,420.97,421.04
1459892767.980298,420.98,421.04
1459892768.981698,420.98,421.03
1459892769.985985,420.98,421.03
1459892770.986292,420.98,421.03
1459892771.990597,420.98,421.03
1459892772.994156,420.98,421.03
1459892773.999065,420.98,421.03
1459892775.003537,420.98,421.03
1459892776.00764,420.98,421.03
1459892777.011169,420.98,421.03
1459892778.016091,420.98,421.03
1459892779.017972,420.98,421.02
1459892780.018114,420.98,421.02
1459892781.02308,420.98,421.02
1459892782.024009,420.98,421.02
1459892783.024826,420.98,421.02
1459892784.027654,420.98,421.02
1459892785.028555,420.98,421.02
1459892786.029998,420.98,421.04
1459892787.030585,421.0,421.04
1459892788.030707,421.0,421.04
1459892789.032382,421.0,421.04
1459892790.037522,421.0,421.04
1459892791.037937,421.0,421.04
1459892792.0382,420.9,421.04
1459892793.039426,420.9,420.91
1459892794.039556,420.9,420.91
1459892795.041472,420.9,420.91
1459892796.046383,420.9,420.91
1459892797.046619,420.9,420.91
1459892798.04836,420.9,420.91
1459892799.049179,420.9,420.91
1459892800.051751,420.9,420.91
1459892801.055324,420.9,420.91
1459892802.060327,420.9,420.91
1459892803.060623,420.9,420.91
1459892804.062332,420.9,420.91
1459892805.06315,420.9,420.91
1459892806.066969,420.9,420.91
1459892807.067429,420.9,420.91
1459892808.067777,420.9,420.91
1459892809.06822,420.9,420.91
1459892810.068709,420.9,420.91
1459892811.072632,420.9,420.91
1459892812.073199,420.9,420.91
1459892813.074012,420.9,420.91
1459892814.07739,420.9,420.91
1459892815.077753,420.9,420.91
1459892816.078599,420.9,420.91
1459892817.083239,420.9,420.91
1459892818.087182,420.9,420.91
1459892819.092087,420.9,420.91
1459892820.095654,420.9,420.91
1459892821.096956,420.9,420.91
1459892822.099047,420.9,420.91
1459892823.099693,420.9,420.91
1459892824.101038,420.9,420.91
1459892825.101254,420.9,420.91
1459892826.104418,420.9,420.91
1459892827.108899,420.9,420.91
1459892828.109492,420.9,420.91
1459892829.114356,420.9,420.91
1459892830.114816,420.9,420.91
1459892831.115036,420.9,420.91
1459892832.115128,420.9,420.91
1459892833.116772,420.9,420.91
1459892834.117693,420.9,420.91
1459892835.11917,420.9,420.91
1459892836.123752,420.9,420.91
1459892837.127343,420.9,420.91
1459892838.127643,420.9,420.91
1459892839.127965,420.9,420.91
1459892840.129135,420.9,420.91
1459892841.129393,420.9,420.91
1459892842.131204,420.9,420.91
1459892843.132091,420.9,420.91
1459892844.136783,420.9,420.91
1459892845.14149,420.9,420.91
1459892846.143106,420.9,420.91
1459892847.146754,420.9,420.91
1459892848.151559,420.9,420.91
1459892849.155199,420.9,420.91
1459892850.160211,420.9,420.91
1459892851.163787,420.9,420.91
1459892852.1687,420.91,420.99
1459892853.172281,420.91,420.99
1459892854.173385,420.91,420.98
1459892855.176246,420.91,420.98
1459892856.179253,420.91,420.98
1459892857.18244,420.91,420.98
1459892858.182932,420.91,420.98
1459892859.183039,420.92,420.98
1459892860.184204,420.92,420.98
1459892861.184496,420.92,420.99
1459892862.184848,420.92,420.98
1459892863.185575,420.92,420.98
1459892864.185747,420.92,420.98
1459892865.186921,420.92,420.98
1459892866.188035,420.92,420.98
1459892867.19266,420.92,420.97
1459892868.196015,420.92,420.96
1459892869.196936,420.92,420.96
1459892870.197663,420.92,420.97
1459892871.202431,420.92,420.99
1459892872.203694,420.92,420.98
1459892873.208252,420.92,420.98
1459892874.208364,420.92,420.98
1459892875.209299,420.92,420.98
1459892876.20977,420.92,420.96
1459892877.211206,420.92,420.96
1459892878.215216,420.92,420.96
1459892879.215473,420.92,420.96
1459892880.215828,420.92,420.96
1459892881.219539,420.92,420.94
1459892882.220275,420.9,420.95
1459892883.222984,420.9,420.91
1459892884.223173,420.9,420.91
1459892885.227256,420.9,420.91
1459892886.232182,420.9,420.91
1459892887.235817,420.9,420.91
1459892888.23799,420.9,420.91
1459892889.23917,420.9,420.91
1459892890.239978,420.9,420.91
1459892891.244573,420.9,420.91
1459892892.24606,420.9,420.91
1459892893.249724,420.9,420.91
1459892894.249773,420.9,420.91
1459892895.253984,420.9,420.91
1459892896.256646,420.9,420.91
1459892897.261845,420.9,420.91
1459892898.265153,420.9,420.91
1459892899.27013,420.9,420.91
1459892900.271125,420.9,420.91
1459892901.272197,420.9,420.91
1459892902.272385,420.9,420.91
1459892903.273805,420.9,420.91
1459892904.274264,420.9,420.91
1459892905.277938,420.9,420.91
1459892906.282452,420.9,420.91
1459892907.286094,420.9,420.91
1459892908.29105,420.9,420.91
1459892909.294605,420.9,420.91
1459892910.299549,420.9,420.91
1459892911.303572,420.9,420.96
1459892912.304214,420.9,420.99
1459892913.306442,420.9,421.02
1459892914.310043,420.91,421.01
1459892915.311176,420.91,420.99
1459892916.312447,420.91,420.99
1459892917.315382,420.91,421.0
1459892918.315943,420.91,421.0
1459892919.320414,420.91,421.0
1459892920.3206,420.92,421.0
1459892921.322477,420.92,421.0
1459892922.323857,420.92,421.0
1459892923.32843,420.92,421.0
1459892924.328576,420.92,421.0
1459892925.328645,420.92,420.98
1459892926.329387,420.92,420.98
1459892927.331336,420.92,420.98
1459892928.332308,420.92,420.98
1459892929.333382,420.92,420.98
1459892930.333826,420.92,421.0
1459892931.338565,420.92,421.0
1459892932.340757,420.92,421.0
1459892933.345254,420.92,421.0
1459892934.348773,420.92,420.99
1459892935.351455,420.92,420.99
1459892936.352193,420.92,420.99
1459892937.35256,420.92,420.99
1459892938.354245,420.92,421.0
1459892939.358993,420.92,421.0
1459892940.363824,420.92,420.99
1459892941.368633,420.92,420.99
1459892942.368996,420.93,421.04
1459892943.369691,420.94,421.0
1459892944.37458,420.94,421.03
1459892945.37821,420.94,421.03
1459892946.383126,420.94,421.03
1459892947.38676,420.94,421.03
1459892948.391568,420.94,421.03
1459892949.391772,420.94,421.03
1459892950.39368,420.95,421.03
1459892951.396985,420.95,421.03
1459892952.39741,420.95,421.03
1459892953.398182,420.95,421.03
1459892954.399998,420.95,421.03
1459892955.400164,420.95,421.03
1459892956.404147,420.95,421.03
1459892957.404298,420.97,421.03
1459892958.404565,420.97,421.03
1459892959.40516,420.99,421.03
1459892960.409244,420.99,421.02
1459892961.409715,421.01,421.03
1459892962.40998,421.01,421.03
1459892963.414848,421.02,421.03
1459892964.41548,421.02,421.03
1459892965.418273,421.02,421.03
1459892966.418441,421.02,421.03
1459892967.420335,421.02,421.03
1459892968.424007,421.02,421.03
1459892969.428855,421.02,421.03
1459892970.430311,421.02,421.03
1459892971.430811,420.81,421.03
1459892972.435846,421.02,421.03
1459892973.436053,421.02,421.03
1459892974.437886,421.02,421.03
1459892975.442765,421.02,421.03
1459892976.446736,421.02,421.03
1459892977.451733,421.02,421.03
1459892978.454823,421.02,421.03
1459892979.459751,421.02,421.03
1459892980.463348,421.02,421.03
1459892981.468268,421.02,421.03
1459892982.472095,421.02,421.03
1459892983.47222,421.02,421.03
1459892984.473747,421.02,421.03
1459892985.477946,421.02,421.03
1459892986.481267,421.02,421.03
1459892987.483582,421.02,421.03
1459892988.485778,421.02,421.03
1459892989.490806,421.02,421.03
1459892990.490944,421.02,421.03
1459892991.493564,421.02,421.03
1459892992.497715,421.02,421.03
1459892993.50251,421.02,421.03
1459892994.507266,421.02,421.03
1459892995.510067,421.02,421.03
1459892996.514657,421.02,421.03
1459892997.518313,421.02,421.03
1459892998.51864,421.02,421.03
1459892999.52168,421.02,421.03
1459893000.521832,421.02,421.03
1459893001.524539,421.02,421.03
1459893002.52477,420.92,421.02
1459893003.528215,420.92,421.02
1459893004.528508,420.94,421.02
1459893005.528688,420.94,421.02
1459893006.528818,420.96,421.02
1459893007.528974,420.96,421.02
1459893008.53133,420.98,421.02
1459893009.531575,420.98,421.02
1459893010.533012,421.0,421.01
1459893011.537942,421.0,421.01
1459893012.541534,421.0,421.01
1459893013.543137,421.0,421.01
1459893014.544883,421.0,421.01
1459893015.545221,421.0,421.01
1459893016.545331,421.0,421.01
1459893017.546067,421.0,421.01
1459893018.546604,421.0,421.01
1459893019.548784,421.0,421.01
1459893020.553175,421.0,421.01
1459893021.553548,421.0,421.01
1459893022.558638,421.0,421.01
1459893023.561971,421.0,421.01
1459893024.564845,421.0,421.01
1459893025.568168,421.0,421.01
1459893026.572776,421.0,421.01
1459893027.573255,421.0,421.01
1459893028.577962,421.0,421.01
1459893029.580688,421.0,421.01
1459893030.580829,421.0,421.01
1459893031.580979,421.0,421.05
1459893032.584099,420.96,421.04
1459893033.584439,420.96,421.04
1459893034.584714,420.96,421.04
1459893035.585159,420.96,421.02
1459893036.586938,420.96,421.02
1459893037.591632,420.96,421.02
1459893038.592567,420.96,421.03
1459893039.593346,420.96,421.03
1459893040.594047,420.96,421.03
1459893041.596047,420.96,421.03
1459893042.600609,420.96,421.02
1459893043.600907,420.96,421.02
1459893044.603112,420.96,421.03
1459893045.603365,420.96,421.03
1459893046.603798,420.96,421.03
1459893047.604215,420.96,421.03
1459893048.604608,420.96,421.04
1459893049.607765,420.96,421.04
1459893050.611321,420.96,421.04
1459893051.616304,420.96,421.04
1459893052.617259,420.96,421.04
1459893053.619117,420.96,421.03
1459893054.622862,420.96,421.03
1459893055.625938,420.96,421.03
1459893056.630855,420.96,421.04
1459893057.63122,420.96,421.04
1459893058.632848,420.96,421.04
1459893059.632914,420.96,421.04
1459893060.636369,420.96,421.04
1459893061.637206,420.96,421.04
1459893062.63776,420.96,421.04
1459893063.640209,420.96,421.04
1459893064.642276,420.96,421.04
1459893065.643567,420.96,421.04
1459893066.645148,420.96,421.04
1459893067.648623,420.96,421.04
1459893068.649649,420.96,421.04
1459893069.651256,420.96,421.04
1459893070.65562,420.96,421.04
1459893071.656127,420.96,421.01
1459893072.658904,420.96,421.01
1459893073.659056,420.96,421.01
1459893074.663228,420.96,421.0
1459893075.665169,420.96,421.0
1459893076.665428,420.96,421.0
1459893077.667982,420.96,421.0
1459893078.67269,420.96,421.03
1459893079.674043,420.96,421.03
1459893080.678101,420.96,421.03
1459893081.679162,420.96,421.04
1459893082.683542,420.96,421.04
1459893083.683814,420.96,421.04
1459893084.685619,420.96,421.04
1459893085.685947,420.96,421.04
1459893086.686025,420.96,421.04
1459893087.686171,420.96,421.04
1459893088.690933,420.96,421.04
1459893089.696115,420.96,421.04
1459893090.699835,420.96,421.04
1459893091.699947,420.96,421.04
1459893092.702964,420.96,421.04
1459893093.7053,420.96,421.04
1459893094.705884,420.96,421.04
1459893095.707516,420.96,421.04
1459893096.708335,420.96,421.04
1459893097.708459,420.96,421.04
1459893098.71149,420.96,421.04
1459893099.715241,420.96,421.04
1459893100.719727,420.96,421.04
1459893101.723763,420.96,421.04
1459893102.727274,420.96,421.04
1459893103.732355,420.96,421.04
1459893104.735992,420.96,421.04
1459893105.740867,420.96,421.04
1459893106.742314,420.96,421.04
1459893107.742873,420.96,421.04
1459893108.747802,420.96,421.04
1459893109.752297,420.96,421.04
1459893110.756304,420.96,421.04
1459893111.760106,420.96,421.04
1459893112.764775,420.96,421.04
1459893113.76866,420.96,421.04
1459893114.773324,420.96,421.04
1459893115.77458,420.96,421.04
1459893116.775311,420.96,421.04
1459893117.780252,420.96,421.04
1459893118.780454,420.96,421.04
1459893119.782303,420.96,421.04
1459893120.78724,420.96,421.04
1459893121.791258,420.96,421.04
1459893122.792546,420.96,421.04
1459893123.793002,420.96,421.05
1459893124.797763,420.96,421.04
1459893125.798137,420.96,421.04
1459893126.801655,420.96,421.04
1459893127.805504,420.96,421.04
1459893128.809774,420.96,421.04
1459893129.813215,420.96,421.04
1459893130.813424,420.96,421.04
1459893131.816708,420.96,421.04
1459893132.816912,420.96,421.05
1459893133.81865,420.96,421.04
1459893134.818837,420.96,421.04
1459893135.822127,420.96,421.04
1459893136.822558,420.96,421.04
1459893137.827386,420.96,421.04
1459893138.830124,420.96,421.04
1459893139.832614,420.96,421.04
1459893140.837744,420.96,421.04
1459893141.841131,420.96,421.04
1459893142.846139,420.96,421.04
1459893143.850805,420.96,421.04
1459893144.854584,420.96,421.04
1459893145.854732,420.96,421.04
1459893146.854832,420.96,421.04
1459893147.856211,420.96,421.04
1459893148.856356,420.96,421.04
1459893149.858555,420.96,421.04
1459893150.862074,420.96,421.04
1459893151.866994,420.96,421.04
1459893152.871179,420.96,421.04
1459893153.875522,420.96,421.04
1459893154.879651,420.96,421.04
1459893155.884044,420.96,421.04
1459893156.887867,420.96,421.04
1459893157.888021,420.96,421.04
1459893158.89109,420.96,421.04
1459893159.89498,420.96,421.04
1459893160.895894,420.96,421.15
1459893161.897906,421.05,421.1
1459893162.899092,421.06,421.1
1459893163.903139,421.06,421.1
1459893164.906292,421.06,421.1
1459893165.910631,421.06,421.1
1459893166.910936,421.06,421.1
1459893167.911909,421.06,421.1
1459893168.912088,421.06,421.1
1459893169.912734,421.06,421.1
1459893170.913261,421.07,421.1
1459893171.91339,421.07,421.1
1459893172.916037,421.07,421.1
1459893173.916438,421.07,421.1
1459893174.917327,421.07,421.1
1459893175.917905,421.07,421.1
1459893176.921189,421.07,421.1
1459893177.921405,421.07,421.1
1459893178.921536,421.07,421.1
1459893179.925791,421.07,421.1
1459893180.926589,421.07,421.1
1459893181.930152,421.07,421.1
1459893182.93508,421.07,421.1
1459893183.939434,421.07,421.1
1459893184.943698,421.06,421.1
1459893185.947186,421.06,421.1
1459893186.947326,421.06,421.1
1459893187.948876,421.06,421.1
1459893188.950514,421.06,421.1
1459893189.953138,421.06,421.1
1459893190.957927,421.06,421.1
1459893191.962149,421.06,421.1
1459893192.966436,421.06,421.1
1459893193.966544,421.06,421.1
1459893194.968204,421.06,421.12
1459893195.973046,421.06,421.12
1459893196.973153,421.06,421.12
1459893197.976015,421.06,421.12
1459893198.980081,421.06,421.12
1459893199.982255,421.06,421.12
1459893200.986928,421.06,421.12
1459893201.991855,421.06,421.12
1459893202.99359,421.06,421.12
1459893203.995502,421.06,421.12
1459893204.999216,421.06,421.12
1459893205.999579,421.06,421.12
1459893207.002455,421.06,421.12
1459893208.006345,421.06,421.12
1459893209.006721,421.06,421.12
1459893210.009436,421.06,421.12
1459893211.013432,421.06,421.12
1459893212.018311,421.06,421.12
1459893213.019212,421.06,421.12
1459893214.019927,421.06,421.12
1459893215.024902,421.06,421.12
1459893216.028489,421.06,421.12
1459893217.033395,421.06,421.12
1459893218.033796,421.07,421.12
1459893219.034918,421.07,421.11
1459893220.035053,421.09,421.11
1459893221.03862,421.09,421.1
1459893222.042433,421.09,421.1
1459893223.047424,421.09,421.1
1459893224.047689,421.09,421.1
1459893225.049394,421.09,421.1
1459893226.04976,421.09,421.1
1459893227.049958,421.09,421.1
1459893228.050141,421.09,421.1
1459893229.054818,421.09,421.1
1459893230.059727,421.09,421.1
1459893231.064234,421.09,421.1
1459893232.065891,421.09,421.1
1459893233.069596,421.09,421.1
1459893234.070317,421.09,421.1
1459893235.074918,421.09,421.1
1459893236.076907,421.09,421.1
1459893237.077387,421.09,421.1
1459893238.082246,421.09,421.1
1459893239.082588,421.09,421.1
1459893240.084918,421.09,421.1
1459893241.089233,421.09,421.1
1459893242.092742,421.09,421.1
1459893243.097641,421.09,421.1
1459893244.101327,421.09,421.1
1459893245.106162,421.09,421.1
1459893246.109847,421.09,421.1
1459893247.110091,421.09,421.1
1459893248.114754,421.09,421.1
1459893249.114926,421.09,421.1
1459893250.115066,421.09,421.1
1459893251.115248,421.09,421.1
1459893252.118596,421.09,421.1
1459893253.118829,421.09,421.1
1459893254.121261,421.09,421.1
1459893255.125612,421.09,421.1
1459893256.129225,421.09,421.1
1459893257.134086,421.09,421.1
1459893258.137626,421.09,421.1
1459893259.142545,421.09,421.1
1459893260.142736,421.09,421.1
1459893261.144864,421.09,421.1
1459893262.144971,421.09,421.1
1459893263.148032,421.09,421.1
1459893264.150375,421.09,421.1
1459893265.150723,421.09,421.1
1459893266.155199,421.09,421.1
1459893267.155329,421.09,421.1
1459893268.157012,421.09,421.1
1459893269.162245,421.09,421.1
1459893270.165519,421.09,421.1
1459893271.170567,421.09,421.1
1459893272.170693,421.07,421.09
1459893273.170906,421.07,421.09
1459893274.173133,421.07,421.09
1459893275.177366,421.07,421.09
1459893276.178059,421.07,421.09
1459893277.179037,421.07,421.09
1459893278.179188,421.07,421.09
1459893279.181314,421.07,421.09
1459893280.184822,421.07,421.09
1459893281.189791,421.07,421.08
1459893282.190142,421.07,421.08
1459893283.190415,421.07,421.08
1459893284.190689,421.07,421.08
1459893285.192126,421.07,421.08
1459893286.193776,421.07,421.08
1459893287.19722,421.07,421.08
1459893288.202253,421.07,421.08
1459893289.205775,421.07,421.08
1459893290.206121,421.07,421.08
1459893291.206778,421.07,421.08
1459893292.207606,421.07,421.08
1459893293.207674,421.07,421.08
1459893294.211892,421.07,421.08
1459893295.216039,421.07,421.08
1459893296.21821,421.07,421.08
1459893297.21968,421.07,421.08
1459893298.220049,421.07,421.08
1459893299.22511,421.07,421.08
1459893300.225452,421.07,421.08
1459893301.225665,421.07,421.08
1459893302.228435,420.97,421.04
1459893303.231681,420.97,420.98
1459893304.231936,420.97,420.98
1459893305.234174,420.97,420.98
1459893306.237515,420.97,420.98
1459893307.242437,420.97,420.98
1459893308.246046,420.97,420.98
1459893309.250955,420.97,420.98
1459893310.251026,420.97,420.98
1459893311.25209,420.97,420.98
1459893312.253283,420.97,420.98
1459893313.257378,420.97,420.98
1459893314.260814,420.97,420.98
1459893315.264983,420.97,420.98
1459893316.268901,420.97,420.98
1459893317.269321,420.97,420.98
1459893318.270278,420.97,420.98
1459893319.270442,420.97,420.98
1459893320.273921,420.97,420.98
1459893321.27884,420.97,420.98
1459893322.279011,420.97,420.98
1459893323.279174,420.97,420.98
1459893324.279319,420.97,420.98
1459893325.284226,420.97,420.98
1459893326.288955,420.97,420.98
1459893327.292954,420.97,420.98
1459893328.29331,420.97,420.98
1459893329.295862,420.97,420.98
1459893330.296015,420.97,420.98
1459893331.298864,420.97,420.98
1459893332.299091,420.8,420.97
1459893333.300611,420.8,420.81
1459893334.300778,420.8,420.81
1459893335.304891,420.8,420.81
1459893336.308213,420.8,420.81
1459893337.309293,420.8,420.81
1459893338.309949,420.8,420.81
1459893339.314183,420.8,420.81
1459893340.319101,420.8,420.81
1459893341.322771,420.8,420.81
1459893342.322948,420.8,420.81
1459893343.323936,420.8,420.81
1459893344.326008,420.8,420.81
1459893345.328085,420.8,420.81
1459893346.333115,420.8,420.81
1459893347.333284,420.8,420.81
1459893348.335136,420.8,420.81
1459893349.337815,420.8,420.81
1459893350.342237,420.8,420.81
1459893351.344362,420.8,420.81
1459893352.347537,420.8,420.81
1459893353.351154,420.8,420.81
1459893354.355585,420.8,420.81
1459893355.359085,420.8,420.81
1459893356.364037,420.8,420.81
1459893357.366002,420.8,420.81
1459893358.366289,420.8,420.81
1459893359.366633,420.8,420.81
1459893360.369482,420.8,420.81
1459893361.374096,420.8,420.81
1459893362.376704,420.8,420.81
1459893363.376952,420.8,420.84
1459893364.380002,420.82,420.84
1459893365.381159,420.82,420.84
1459893366.383454,420.82,420.84
1459893367.38479,420.82,420.84
1459893368.387211,420.82,420.84
1459893369.387332,420.82,420.84
1459893370.387647,420.82,420.84
1459893371.392375,420.82,420.84
1459893372.392728,420.82,420.84
1459893373.396196,420.82,420.84
1459893374.399371,420.82,420.84
1459893375.403322,420.82,420.84
1459893376.407855,420.82,420.84
1459893377.408197,420.82,420.84
1459893378.411243,420.82,420.84
1459893379.414764,420.82,420.84
1459893380.419841,420.82,420.84
1459893381.424451,420.82,420.84
1459893382.428836,420.82,420.84
1459893383.428977,420.82,420.84
1459893384.431557,420.82,420.84
1459893385.436055,420.82,420.84
1459893386.439369,420.82,420.84
1459893387.443825,420.82,420.84
1459893388.448746,420.82,420.84
1459893389.453856,420.82,420.84
1459893390.455928,420.82,420.84
1459893391.460829,420.82,420.84
1459893392.461051,420.87,420.95
1459893393.461503,420.93,420.94
1459893394.462138,420.93,420.94
1459893395.464046,420.93,420.96
1459893396.468444,420.93,420.96
1459893397.470178,420.93,420.96
1459893398.473451,420.93,420.96
1459893399.473515,420.93,420.96
1459893400.475475,420.93,420.96
1459893401.480158,420.93,420.96
1459893402.484405,420.93,420.96
1459893403.488721,420.93,420.96
1459893404.490156,420.93,420.96
1459893405.490746,420.93,420.96
1459893406.495791,420.93,420.96
1459893407.499222,420.93,420.96
1459893408.501373,420.93,420.96
1459893409.502644,420.93,420.96
1459893410.506684,420.93,420.96
1459893411.51121,420.93,420.96
1459893412.516196,420.93,420.96
1459893413.519681,420.93,420.96
1459893414.520341,420.93,420.96
1459893415.524112,420.93,420.96
1459893416.526624,420.93,420.96
1459893417.530654,420.93,420.96
1459893418.535564,420.93,420.96
1459893419.540184,420.93,420.96
1459893420.543665,420.93,420.96
1459893421.547211,420.93,420.97
1459893422.547379,420.95,420.97
1459893423.547886,420.95,420.97
1459893424.548198,420.95,420.97
1459893425.54874,420.95,420.97
1459893426.549388,420.95,420.97
1459893427.54989,420.95,420.97
1459893428.551653,420.95,420.97
1459893429.552127,420.95,420.97
1459893430.555395,420.95,420.97
1459893431.55762,420.95,420.97
1459893432.559898,420.95,420.97
1459893433.560412,420.95,420.97
1459893434.56195,420.95,420.97
1459893435.566877,420.95,420.97
1459893436.570398,420.95,420.97
1459893437.575359,420.95,420.97
1459893438.578548,420.95,420.97
1459893439.578821,420.95,420.97
1459893440.582845,420.95,420.97
1459893441.586012,420.95,420.97
1459893442.590844,420.95,420.97
1459893443.59155,420.95,420.97
1459893444.593209,420.95,420.97
1459893445.593533,420.95,420.97
1459893446.596626,420.95,420.97
1459893447.599924,420.95,420.97
1459893448.604855,420.95,420.97
1459893449.608411,420.95,420.97
1459893450.613356,420.95,420.97
1459893451.614359,420.88,420.97
1459893452.61684,420.88,420.9
1459893453.620346,420.88,420.9
1459893454.623859,420.88,420.9
1459893455.627648,420.88,420.9
1459893456.63245,420.88,420.9
1459893457.637397,420.88,420.9
1459893458.640964,420.88,420.9
1459893459.643665,420.88,420.9
1459893460.644268,420.88,420.9
1459893461.647957,420.88,420.9
1459893462.652892,420.88,420.9
1459893463.653205,420.88,420.9
1459893464.654882,420.88,420.9
1459893465.656663,420.88,420.9
1459893466.659576,420.88,420.9
1459893467.664659,420.88,420.9
1459893468.667199,420.88,420.9
1459893469.670352,420.88,420.9
1459893470.675192,420.88,420.9
1459893471.678809,420.88,420.9
1459893472.683761,420.88,420.9
1459893473.687885,420.88,420.9
1459893474.692282,420.88,420.9
1459893475.695845,420.88,420.9
1459893476.700767,420.88,420.9
1459893477.703016,420.88,420.9
1459893478.704719,420.88,420.9
1459893479.705015,420.88,420.9
1459893480.706163,420.88,420.9
1459893481.706557,420.88,420.99
1459893482.707202,420.97,420.98
1459893483.708106,420.97,420.99
1459893484.711639,420.97,420.99
1459893485.71184,420.97,420.99
1459893486.713675,420.97,421.03
1459893487.713929,420.97,421.03
1459893488.714111,420.97,421.03
1459893489.715955,420.97,421.04
1459893490.719048,420.97,421.04
1459893491.719514,420.97,421.04
1459893492.722495,420.98,421.04
1459893493.726778,420.98,421.04
1459893494.731512,420.98,421.04
1459893495.734798,420.98,421.04
