,bid,ask
1459870463.132217,422.09,422.1
1459870463.232525,422.09,422.1
1459870463.332631,422.09,422.1
1459870463.434543,422.09,422.1
1459870463.535909,422.09,422.1
1459870463.636477,422.09,422.1
1459870463.737146,422.09,422.1
1459870463.838319,422.09,422.1
1459870463.938462,422.09,422.1
1459870464.038615,422.09,422.1
1459870464.13957,422.09,422.1
1459870464.239901,422.09,422.1
1459870464.340506,422.09,422.1
1459870464.440942,422.09,422.1
1459870464.54329,422.09,422.1
1459870464.645377,422.09,422.1
1459870464.745743,422.09,422.1
1459870464.845856,422.09,422.1
1459870464.946205,422.09,422.1
1459870465.046659,422.09,422.1
1459870465.147154,422.09,422.1
1459870465.247328,422.09,422.1
1459870465.34777,422.09,422.1
1459870465.44813,422.09,422.1
1459870465.548487,422.09,422.1
1459870465.652438,422.09,422.1
1459870465.754466,422.09,422.1
1459870465.858,422.09,422.1
1459870465.958253,422.09,422.1
1459870466.059639,422.09,422.1
1459870466.161594,422.09,422.1
1459870466.263698,422.09,422.1
1459870466.364683,422.09,422.1
1459870466.464785,422.09,422.1
1459870466.565407,422.09,422.1
1459870466.665688,422.09,422.1
1459870466.766276,422.09,422.1
1459870466.86838,422.09,422.1
1459870466.970632,422.09,422.1
1459870467.071476,422.09,422.1
1459870467.171834,422.09,422.1
1459870467.272914,422.09,422.1
1459870467.373069,422.09,422.1
1459870467.473973,422.09,422.1
1459870467.578662,422.09,422.1
1459870467.680169,422.09,422.1
1459870467.780471,422.09,422.1
1459870467.881366,422.09,422.1
1459870467.981547,422.09,422.1
1459870468.08172,422.09,422.1
1459870468.18187,422.09,422.1
1459870468.282136,422.09,422.1
1459870468.382396,422.09,422.1
1459870468.482725,422.09,422.1
1459870468.582905,422.09,422.1
1459870468.683199,422.09,422.1
1459870468.783499,422.09,422.1
1459870468.883691,422.09,422.1
1459870468.984485,422.09,422.1
1459870469.085055,422.09,422.1
1459870469.186208,422.09,422.1
1459870469.286365,422.09,422.1
1459870469.386541,422.09,422.1
1459870469.486829,422.09,422.1
1459870469.587069,422.09,422.1
1459870469.687262,422.09,422.1
1459870469.788266,422.09,422.1
1459870469.890322,422.09,422.1
1459870469.995479,422.09,422.1
1459870470.097675,422.09,422.1
1459870470.198305,422.09,422.1
1459870470.298489,422.09,422.1
1459870470.398922,422.09,422.1
1459870470.49909,422.09,422.1
1459870470.602426,422.09,422.1
1459870470.704383,422.09,422.1
1459870470.807283,422.09,422.1
1459870470.90902,422.09,422.1
1459870471.011574,422.09,422.1
1459870471.114137,422.09,422.1
1459870471.214564,422.09,422.1
1459870471.315106,422.09,422.1
1459870471.416229,422.09,422.1
1459870471.516669,422.09,422.1
1459870471.618857,422.09,422.1
1459870471.719007,422.09,422.1
1459870471.819646,422.09,422.1
1459870471.920521,422.09,422.1
1459870472.020958,422.09,422.1
1459870472.126192,422.09,422.1
1459870472.231106,422.09,422.1
1459870472.331406,422.09,422.1
1459870472.432264,422.09,422.1
1459870472.532386,422.09,422.1
1459870472.632502,422.09,422.1
1459870472.734494,422.09,422.1
1459870472.834762,422.09,422.1
1459870472.935202,422.09,422.1
1459870473.03536,422.09,422.1
1459870473.135602,422.09,422.1
1459870473.236076,422.09,422.1
1459870473.33619,422.09,422.1
1459870473.436459,422.09,422.1
1459870473.536629,422.09,422.1
1459870473.636746,422.09,422.1
1459870473.736951,422.09,422.1
1459870473.837165,422.09,422.1
1459870473.937515,422.09,422.1
1459870474.03832,422.09,422.1
1459870474.138491,422.09,422.1
1459870474.239892,422.09,422.1
1459870474.340526,422.09,422.1
1459870474.440731,422.09,422.1
1459870474.540808,422.09,422.1
1459870474.641258,422.09,422.1
1459870474.746451,422.09,422.1
1459870474.846569,422.09,422.1
1459870474.948121,422.09,422.1
1459870475.049116,422.09,422.1
1459870475.149735,422.09,422.1
1459870475.249891,422.09,422.1
1459870475.355088,422.09,422.1
1459870475.456524,422.09,422.1
1459870475.556675,422.09,422.1
1459870475.656818,422.09,422.1
1459870475.757057,422.09,422.1
1459870475.858388,422.09,422.1
1459870475.959455,422.09,422.1
1459870476.059902,422.09,422.1
1459870476.160076,422.09,422.1
1459870476.260894,422.09,422.1
1459870476.361504,422.09,422.1
1459870476.461913,422.09,422.1
1459870476.56629,422.09,422.1
1459870476.666828,422.09,422.1
1459870476.766926,422.09,422.1
1459870476.8678,422.09,422.1
1459870476.968332,422.09,422.1
1459870477.070272,422.09,422.1
1459870477.172607,422.07,422.1
1459870477.272833,422.07,422.1
1459870477.373068,422.07,422.1
1459870477.473176,422.07,422.1
1459870477.573295,422.07,422.1
1459870477.673968,422.07,422.1
1459870477.774148,422.07,422.1
1459870477.875161,422.08,422.1
1459870477.976192,422.08,422.1
1459870478.077716,422.08,422.1
1459870478.178338,422.08,422.1
1459870478.278767,422.08,422.1
1459870478.379017,422.08,422.1
1459870478.481231,422.08,422.1
1459870478.581691,422.08,422.1
1459870478.682932,422.08,422.1
1459870478.785164,422.08,422.1
1459870478.885351,422.08,422.1
1459870478.986037,422.08,422.1
1459870479.086789,422.08,422.1
1459870479.187177,422.08,422.1
1459870479.28736,422.08,422.1
1459870479.391667,422.08,422.1
1459870479.49236,422.08,422.1
1459870479.596445,422.08,422.1
1459870479.700673,422.08,422.1
1459870479.800936,422.08,422.1
1459870479.901156,422.08,422.1
1459870480.001587,422.08,422.1
1459870480.101907,422.08,422.1
1459870480.202304,422.09,422.1
1459870480.302545,422.09,422.1
1459870480.402863,422.09,422.1
1459870480.503094,422.09,422.1
1459870480.603314,422.09,422.1
1459870480.703559,422.09,422.1
1459870480.804331,422.09,422.1
1459870480.905328,422.09,422.1
1459870481.006446,422.09,422.1
1459870481.107627,422.09,422.1
1459870481.208264,422.09,422.1
1459870481.309629,422.09,422.1
1459870481.409825,422.07,422.1
1459870481.509944,422.07,422.1
1459870481.610879,422.07,422.1
1459870481.711191,422.07,422.1
1459870481.813607,422.07,422.1
1459870481.914215,422.07,422.1
1459870482.014261,422.07,422.1
1459870482.117124,422.07,422.1
1459870482.217589,422.07,422.1
1459870482.31795,422.07,422.1
1459870482.418332,422.07,422.1
1459870482.518543,422.07,422.1
1459870482.619494,422.07,422.1
1459870482.719632,422.07,422.1
1459870482.819792,422.07,422.1
1459870482.919906,422.07,422.1
1459870483.020304,422.07,422.08
1459870483.120486,422.07,422.08
1459870483.221243,422.07,422.08
1459870483.321394,422.07,422.08
1459870483.422002,422.07,422.08
1459870483.522328,422.07,422.08
1459870483.622458,422.07,422.08
1459870483.722849,422.07,422.08
1459870483.823419,422.07,422.08
1459870483.923643,422.07,422.08
1459870484.023779,422.07,422.08
1459870484.123867,422.07,422.08
1459870484.224067,422.07,422.08
1459870484.324326,422.07,422.08
1459870484.424697,422.07,422.08
1459870484.524839,422.07,422.08
1459870484.626384,422.07,422.08
1459870484.726687,422.07,422.08
1459870484.827103,422.07,422.08
1459870484.927699,422.07,422.08
1459870485.028044,422.07,422.1
1459870485.128664,422.07,422.1
1459870485.230641,422.07,422.1
1459870485.334313,422.07,422.1
1459870485.435232,422.07,422.1
1459870485.535806,422.07,422.1
1459870485.636464,422.07,422.1
1459870485.737002,422.07,422.1
1459870485.838096,422.07,422.1
1459870485.938247,422.07,422.1
1459870486.038477,422.07,422.1
1459870486.139194,422.07,422.1
1459870486.239468,422.07,422.1
1459870486.339654,422.07,422.1
1459870486.439973,422.07,422.1
1459870486.540206,422.07,422.1
1459870486.640624,422.07,422.1
1459870486.740855,422.07,422.1
1459870486.842662,422.07,422.1
1459870486.942798,422.07,422.1
1459870487.043846,422.07,422.1
1459870487.144417,422.07,422.1
1459870487.245091,422.07,422.1
1459870487.345246,422.07,422.1
1459870487.445649,422.07,422.1
1459870487.54584,422.07,422.1
1459870487.645993,422.07,422.1
1459870487.746305,422.07,422.1
1459870487.846758,422.07,422.1
1459870487.947068,422.07,422.1
1459870488.048463,422.07,422.1
1459870488.153307,422.07,422.1
1459870488.254059,422.07,422.1
1459870488.354674,422.07,422.1
1459870488.454962,422.07,422.1
1459870488.555293,422.07,422.1
1459870488.6554,422.07,422.1
1459870488.755539,422.07,422.1
1459870488.855737,422.07,422.1
1459870488.956032,422.07,422.1
1459870489.056307,422.07,422.1
1459870489.157123,422.07,422.1
1459870489.25747,422.07,422.1
1459870489.357626,422.07,422.1
1459870489.4578,422.07,422.1
1459870489.558083,422.07,422.1
1459870489.661377,422.07,422.1
1459870489.761594,422.07,422.1
1459870489.861746,422.07,422.1
1459870489.96178,422.07,422.1
1459870490.062051,422.07,422.1
1459870490.162546,422.07,422.1
1459870490.262888,422.07,422.1
1459870490.363066,422.07,422.1
1459870490.463261,422.07,422.1
1459870490.563352,422.07,422.1
1459870490.66498,422.07,422.1
1459870490.765551,422.07,422.1
1459870490.868017,422.07,422.1
1459870490.968313,422.07,422.1
1459870491.07079,422.09,422.1
1459870491.170957,422.09,422.1
1459870491.271404,422.09,422.1
1459870491.371537,422.09,422.1
1459870491.471876,422.09,422.1
1459870491.572538,422.09,422.1
1459870491.672746,422.09,422.1
1459870491.773485,422.09,422.1
1459870491.874169,422.09,422.1
1459870491.976612,422.09,422.1
1459870492.07816,422.09,422.1
1459870492.17881,422.09,422.1
1459870492.279202,422.09,422.1
1459870492.381078,422.09,422.1
1459870492.481222,422.09,422.1
1459870492.58208,422.09,422.1
1459870492.687293,422.09,422.1
1459870492.787591,422.09,422.1
1459870492.888823,422.09,422.1
1459870492.989342,422.09,422.1
1459870493.089417,422.08,422.1
1459870493.189667,422.08,422.1
1459870493.29061,422.07,422.1
1459870493.390991,422.07,422.1
1459870493.491815,422.07,422.1
1459870493.593441,422.07,422.1
1459870493.694719,422.07,422.1
1459870493.795206,422.07,422.1
1459870493.895442,422.07,422.1
1459870493.995558,422.07,422.1
1459870494.095904,422.07,422.1
1459870494.196099,422.07,422.1
1459870494.296188,422.07,422.1
1459870494.396393,422.07,422.1
1459870494.50021,422.07,422.1
1459870494.602982,422.07,422.1
1459870494.704463,422.07,422.1
1459870494.805248,422.07,422.1
1459870494.905391,422.07,422.1
1459870495.00593,422.07,422.1
1459870495.106231,422.07,422.1
1459870495.207112,422.07,422.1
1459870495.307229,422.07,422.1
1459870495.407999,422.07,422.1
1459870495.508143,422.07,422.1
1459870495.609195,422.07,422.1
1459870495.70956,422.07,422.1
1459870495.809813,422.07,422.1
1459870495.910082,422.07,422.1
1459870496.010322,422.07,422.1
1459870496.11094,422.07,422.1
1459870496.213946,422.07,422.1
1459870496.314135,422.07,422.1
1459870496.415256,422.07,422.1
1459870496.517559,422.07,422.1
1459870496.619388,422.07,422.1
1459870496.720234,422.07,422.1
1459870496.820488,422.07,422.1
1459870496.921217,422.07,422.1
1459870497.021704,422.07,422.1
1459870497.122798,422.07,422.1
1459870497.223087,422.07,422.1
1459870497.323167,422.07,422.1
1459870497.423509,422.07,422.1
1459870497.523757,422.07,422.1
1459870497.623993,422.07,422.1
1459870497.72407,422.07,422.1
1459870497.824643,422.07,422.1
1459870497.924794,422.07,422.1
1459870498.024936,422.07,422.1
1459870498.125132,422.07,422.09
1459870498.225508,422.07,422.09
1459870498.325977,422.07,422.09
1459870498.42613,422.07,422.09
1459870498.527937,422.07,422.09
1459870498.628215,422.07,422.09
1459870498.72903,422.07,422.09
1459870498.831935,422.07,422.09
1459870498.937213,422.07,422.09
1459870499.037399,422.07,422.09
1459870499.140072,422.07,422.09
1459870499.240411,422.07,422.09
1459870499.340488,422.07,422.09
1459870499.440847,422.07,422.09
1459870499.541707,422.07,422.09
1459870499.641817,422.07,422.09
1459870499.743437,422.07,422.09
1459870499.843539,422.07,422.09
1459870499.943796,422.07,422.09
1459870500.044005,422.07,422.09
1459870500.144169,422.07,422.09
1459870500.244327,422.07,422.09
1459870500.344466,422.07,422.09
1459870500.444595,422.07,422.1
1459870500.546034,422.07,422.1
1459870500.64619,422.07,422.1
1459870500.746333,422.07,422.1
1459870500.847118,422.07,422.1
1459870500.947285,422.07,422.1
1459870501.04754,422.07,422.1
1459870501.147872,422.07,422.1
1459870501.249224,422.07,422.1
1459870501.349682,422.07,422.08
1459870501.449763,422.07,422.08
1459870501.550767,422.07,422.08
1459870501.651469,422.07,422.08
1459870501.751843,422.07,422.08
1459870501.852011,422.07,422.08
1459870501.952811,422.07,422.08
1459870502.052936,422.07,422.08
1459870502.155669,422.07,422.08
1459870502.256021,422.07,422.08
1459870502.356229,422.07,422.08
1459870502.456328,422.07,422.08
1459870502.556605,422.07,422.08
1459870502.656855,422.07,422.08
1459870502.758025,422.07,422.08
1459870502.858665,422.07,422.08
1459870502.959348,422.07,422.08
1459870503.060997,422.07,422.08
1459870503.161955,422.07,422.08
1459870503.262454,422.07,422.08
1459870503.36282,422.07,422.0
1459870503.465078,422.07,422.0
1459870503.565334,422.07,422.0
1459870503.666216,422.07,422.0
1459870503.767618,422.07,422.0
1459870503.870162,422.07,422.0
1459870503.971002,422.07,422.0
1459870504.071898,422.07,422.0
1459870504.175045,422.07,422.0
1459870504.275252,422.07,422.0
1459870504.376031,422.07,422.0
1459870504.47753,422.07,422.0
1459870504.580201,422.07,422.0
1459870504.682959,422.07,422.0
1459870504.788175,422.07,422.0
1459870504.890784,422.07,422.0
1459870504.991248,422.07,422.0
1459870505.09188,422.07,422.0
1459870505.191989,422.07,422.0
1459870505.292305,422.07,422.0
1459870505.394844,422.07,422.0
1459870505.499994,422.07,422.0
1459870505.600256,422.07,422.0
1459870505.700994,422.07,422.0
1459870505.801223,422.07,422.0
1459870505.902013,422.07,422.0
1459870506.003033,422.07,422.0
1459870506.105449,422.07,422.0
1459870506.206057,422.07,422.0
1459870506.30704,422.07,422.0
1459870506.408777,422.07,422.0
1459870506.509213,422.07,422.0
1459870506.611363,422.07,422.0
1459870506.714654,422.07,422.0
1459870506.815372,422.07,422.0
1459870506.92057,422.07,422.0
1459870507.021411,422.07,422.0
1459870507.124677,422.07,422.0
1459870507.226108,422.07,422.0
1459870507.3279,422.07,422.0
1459870507.429299,422.07,422.0
1459870507.529852,422.07,422.0
1459870507.6305,422.07,422.0
1459870507.733981,422.07,422.0
1459870507.834077,422.07,422.1
1459870507.938811,422.07,422.1
1459870508.042993,422.07,422.1
1459870508.145533,422.07,422.1
1459870508.246878,422.07,422.1
1459870508.350076,422.07,422.1
1459870508.450457,422.07,422.1
1459870508.552148,422.07,422.1
1459870508.652307,422.07,422.1
1459870508.754467,422.07,422.1
1459870508.856649,422.07,422.1
1459870508.957365,422.07,422.1
1459870509.058546,422.07,422.09
1459870509.15995,422.07,422.09
1459870509.26514,422.07,422.09
1459870509.365352,422.07,422.09
1459870509.47,422.07,422.09
1459870509.570568,422.07,422.1
1459870509.672949,422.07,422.1
1459870509.774297,422.07,422.1
1459870509.874501,422.07,422.1
1459870509.974664,422.07,422.08
1459870510.076517,422.07,422.08
1459870510.176855,422.07,422.08
1459870510.276991,422.07,422.08
1459870510.377179,422.07,422.08
1459870510.478415,422.07,422.08
1459870510.579306,422.07,422.08
1459870510.681214,422.07,422.08
1459870510.782086,422.07,422.07
1459870510.882502,422.07,422.07
1459870510.987549,422.07,422.07
1459870511.087823,422.07,422.07
1459870511.187968,422.07,422.07
1459870511.28951,422.07,422.07
1459870511.394618,422.07,422.07
1459870511.494853,422.07,422.07
1459870511.596587,422.07,422.07
1459870511.701742,422.07,422.07
1459870511.805331,422.07,422.07
1459870511.910507,422.07,422.07
1459870512.010892,422.07,422.07
1459870512.116079,422.07,422.05
1459870512.220725,422.07,422.05
1459870512.325923,422.07,422.05
1459870512.426737,422.07,422.05
1459870512.527763,422.07,422.05
1459870512.628276,422.07,422.05
1459870512.728578,422.07,422.05
1459870512.82883,422.07,422.05
1459870512.929506,422.07,422.05
1459870513.03028,422.07,422.05
1459870513.131662,422.07,422.05
1459870513.232078,422.07,422.05
1459870513.334934,422.07,422.05
1459870513.43592,422.07,422.05
1459870513.540554,422.07,422.05
1459870513.642942,422.07,422.05
1459870513.744764,422.07,422.05
1459870513.848028,422.07,422.05
1459870513.951272,422.07,422.05
1459870514.053908,422.07,422.05
1459870514.155126,422.07,422.05
1459870514.258318,422.07,422.05
1459870514.361581,422.07,422.05
1459870514.464817,422.07,422.05
1459870514.567769,422.07,422.05
1459870514.672946,422.07,422.05
1459870514.778117,422.07,422.05
1459870514.878367,422.07,422.03
1459870514.978696,422.07,422.03
1459870515.080179,422.07,422.03
1459870515.181519,422.07,422.03
1459870515.285975,422.07,422.03
1459870515.386874,422.07,422.03
1459870515.487095,422.07,422.03
1459870515.587311,422.07,422.03
1459870515.692486,422.07,422.03
1459870515.794359,422.07,422.03
1459870515.895186,422.07,422.03
1459870515.998999,422.07,422.03
1459870516.099707,422.07,422.03
1459870516.200642,422.07,422.03
1459870516.303579,422.07,422.03
1459870516.404021,422.07,422.03
1459870516.509189,422.07,422.03
1459870516.611148,422.07,422.03
1459870516.712399,422.07,422.03
1459870516.817581,422.07,422.03
1459870516.920292,422.07,422.03
1459870517.021974,422.07,422.03
1459870517.127165,422.07,422.03
1459870517.22928,422.07,422.03
1459870517.331255,422.07,422.03
1459870517.436417,422.07,422.03
1459870517.541609,422.07,422.03
1459870517.646075,422.07,422.03
1459870517.75128,422.07,422.03
1459870517.85353,422.07,422.03
1459870517.958742,422.07,422.03
1459870518.062857,422.07,422.03
1459870518.163046,422.07,422.03
1459870518.264188,422.07,422.03
1459870518.364671,422.07,422.03
1459870518.464772,422.07,422.03
1459870518.56603,422.07,422.03
1459870518.671218,422.07,422.03
1459870518.776351,422.07,422.03
1459870518.878053,422.07,422.03
1459870518.979711,422.07,422.03
1459870519.079802,422.07,422.02
1459870519.180692,422.07,422.02
1459870519.281633,422.07,422.02
1459870519.386645,422.07,422.02
1459870519.491818,422.07,422.02
1459870519.596528,422.07,422.02
1459870519.696662,422.07,422.02
1459870519.799594,422.07,422.02
1459870519.901211,422.07,422.02
1459870520.00639,422.07,422.02
1459870520.111522,422.07,422.02
1459870520.213555,422.07,422.02
1459870520.316511,422.07,422.02
1459870520.418884,422.07,422.02
1459870520.519897,422.07,422.02
1459870520.621994,422.07,422.02
1459870520.725089,422.07,422.02
1459870520.828804,422.07,422.02
1459870520.929042,422.07,422.02
1459870521.030409,422.07,422.02
1459870521.131452,422.07,422.02
1459870521.2316,422.07,422.02
1459870521.332441,422.07,422.02
1459870521.434868,422.07,422.02
1459870521.538156,422.07,422.02
1459870521.640498,422.07,422.02
1459870521.742997,422.07,422.02
1459870521.846065,422.07,422.02
1459870521.947469,422.07,422.02
1459870522.0506,422.07,422.02
1459870522.151066,422.07,422.02
1459870522.254234,422.07,422.02
1459870522.357463,422.07,422.02
1459870522.460692,422.07,422.02
1459870522.563992,422.07,422.02
1459870522.664316,422.07,422.02
1459870522.765743,422.07,422.02
1459870522.869685,422.07,422.02
1459870522.971411,422.07,422.02
1459870523.073365,422.07,422.02
1459870523.178566,422.07,422.02
1459870523.280582,422.07,422.02
1459870523.381247,422.07,422.02
1459870523.481795,422.07,422.02
1459870523.581877,422.07,422.02
1459870523.686225,422.07,422.02
1459870523.788345,422.07,422.02
1459870523.893519,422.07,422.02
1459870523.993866,422.07,422.02
1459870524.094004,422.07,422.02
1459870524.195273,422.07,422.02
1459870524.29815,422.07,422.02
1459870524.398647,422.07,422.02
1459870524.501928,422.07,422.02
1459870524.607146,422.07,422.02
1459870524.712359,422.07,422.02
1459870524.812649,422.07,422.02
1459870524.914992,422.07,422.02
1459870525.019459,422.07,422.02
1459870525.119996,422.07,422.02
1459870525.225201,422.07,422.02
1459870525.326608,422.07,422.02
1459870525.42994,422.07,422.02
1459870525.531832,422.07,422.02
1459870525.637044,422.07,422.02
1459870525.742011,422.07,422.02
1459870525.846329,422.07,422.02
1459870525.948423,422.07,422.02
1459870526.05263,422.07,422.02
1459870526.153518,422.07,422.02
1459870526.25626,422.07,422.02
1459870526.358011,422.07,422.02
1459870526.460629,422.07,422.02
1459870526.565506,422.07,422.02
1459870526.665701,422.07,422.02
1459870526.765965,422.07,422.02
1459870526.870341,422.07,422.02
1459870526.971151,422.07,422.02
1459870527.075044,422.07,422.02
1459870527.176187,422.07,422.02
1459870527.276311,422.07,422.02
1459870527.377128,422.07,422.02
1459870527.477912,422.07,422.02
1459870527.578239,422.07,422.02
1459870527.6825,422.07,422.02
1459870527.782783,422.07,422.02
1459870527.885791,422.07,422.02
1459870527.99103,422.07,422.02
1459870528.093911,422.07,422.02
1459870528.197162,422.07,422.02
1459870528.299392,422.07,422.02
1459870528.399965,422.07,422.02
1459870528.504165,422.07,422.02
1459870528.605219,422.07,422.02
1459870528.706557,422.07,422.02
1459870528.811758,422.07,422.02
1459870528.916303,422.07,422.02
1459870529.019035,422.07,422.02
1459870529.120321,422.07,422.02
1459870529.221174,422.07,422.02
1459870529.324115,422.07,422.02
1459870529.425413,422.07,422.02
1459870529.525921,422.07,422.02
1459870529.62764,422.07,422.02
1459870529.727911,422.07,422.02
1459870529.833098,422.07,422.02
1459870529.933261,422.07,422.02
1459870530.03844,422.07,422.02
1459870530.139903,422.07,422.02
1459870530.244924,422.07,422.02
1459870530.346023,422.07,422.02
1459870530.450086,422.07,422.02
1459870530.553751,422.07,422.02
1459870530.657637,422.07,422.02
1459870530.759132,422.07,422.02
1459870530.861983,422.07,422.02
1459870530.965397,422.07,422.02
1459870531.065966,422.07,422.02
1459870531.166553,422.07,422.02
1459870531.267078,422.07,422.02
1459870531.368985,422.07,422.02
1459870531.474196,422.07,422.02
1459870531.579401,422.07,422.02
1459870531.684556,422.07,422.02
1459870531.785421,422.07,422.02
1459870531.885667,422.07,422.02
1459870531.986355,422.07,422.02
1459870532.091557,422.07,422.02
1459870532.194979,422.07,422.02
1459870532.297751,422.07,422.02
1459870532.400294,422.07,422.02
1459870532.500688,422.07,422.02
1459870532.601052,422.07,422.02
1459870532.701643,422.07,422.02
1459870532.806804,422.07,422.02
1459870532.909973,422.07,422.02
1459870533.015179,422.07,422.02
1459870533.117576,422.07,422.02
1459870533.221457,422.07,422.02
1459870533.32666,422.07,422.02
1459870533.429934,422.07,422.02
1459870533.530694,422.07,422.1
1459870533.634372,422.07,422.1
1459870533.734527,422.07,422.1
1459870533.835164,422.07,422.1
1459870533.935516,422.07,422.1
1459870534.036524,422.07,422.1
1459870534.13973,422.07,422.1
1459870534.243143,422.07,422.09
1459870534.344206,422.07,422.09
1459870534.445063,422.07,422.09
1459870534.547059,422.07,422.09
1459870534.651177,422.07,422.09
1459870534.751474,422.07,422.09
1459870534.85158,422.07,422.09
1459870534.95189,422.07,422.09
1459870535.052782,422.07,422.09
1459870535.155558,422.07,422.09
1459870535.256445,422.07,422.09
1459870535.359542,422.07,422.09
1459870535.459747,422.07,422.09
1459870535.559818,422.07,422.09
1459870535.660881,422.07,422.09
1459870535.765012,422.07,422.09
1459870535.868441,422.07,422.09
1459870535.973634,422.07,422.09
1459870536.077966,422.07,422.09
1459870536.178226,422.07,422.09
1459870536.278439,422.07,422.09
1459870536.381102,422.07,422.09
1459870536.481893,422.07,422.09
1459870536.582666,422.07,422.09
1459870536.68535,422.07,422.09
1459870536.786033,422.07,422.09
1459870536.886377,422.07,422.09
1459870536.986926,422.07,422.09
1459870537.087885,422.07,422.09
1459870537.192327,422.07,422.09
1459870537.295035,422.07,422.09
1459870537.396764,422.07,422.09
1459870537.49732,422.07,422.09
1459870537.597473,422.07,422.09
1459870537.697588,422.07,422.09
1459870537.799979,422.07,422.09
1459870537.900449,422.07,422.09
1459870538.001231,422.07,422.09
1459870538.101443,422.07,422.09
1459870538.202569,422.07,422.09
1459870538.304213,422.07,422.09
1459870538.404731,422.07,422.09
1459870538.509949,422.07,422.09
1459870538.615162,422.07,422.09
1459870538.717885,422.07,422.09
1459870538.818097,422.07,422.09
1459870538.919433,422.07,422.09
1459870539.020171,422.07,422.09
1459870539.120317,422.07,422.09
1459870539.221303,422.07,422.09
1459870539.323422,422.07,422.09
1459870539.42859,422.07,422.09
1459870539.52917,422.07,422.09
1459870539.631388,422.07,422.09
1459870539.731593,422.07,422.09
1459870539.836425,422.07,422.09
1459870539.936753,422.07,422.09
1459870540.041954,422.07,422.09
1459870540.147174,422.07,422.09
1459870540.247508,422.07,422.09
1459870540.351126,422.07,422.09
1459870540.453247,422.07,422.1
1459870540.553774,422.07,422.1
1459870540.654006,422.07,422.1
1459870540.759153,422.07,422.1
1459870540.861929,422.07,422.1
1459870540.963658,422.07,422.1
1459870541.065309,422.07,422.1
1459870541.165651,422.07,422.1
1459870541.267726,422.07,422.1
1459870541.367859,422.07,422.1
1459870541.468534,422.07,422.1
1459870541.569758,422.07,422.1
1459870541.669896,422.07,422.1
1459870541.770356,422.07,422.1
1459870541.870509,422.07,422.1
1459870541.971066,422.07,422.1
1459870542.071365,422.07,422.1
1459870542.172436,422.07,422.1
1459870542.274533,422.07,422.1
1459870542.374736,422.07,422.1
1459870542.478887,422.07,422.1
1459870542.58085,422.07,422.1
1459870542.6845,422.07,422.1
1459870542.78733,422.07,422.1
1459870542.892483,422.07,422.1
1459870542.997453,422.07,422.1
1459870543.101916,422.07,422.1
1459870543.204181,422.07,422.1
1459870543.30444,422.07,422.1
1459870543.404579,422.07,422.1
1459870543.507492,422.07,422.1
1459870543.6096,422.07,422.1
1459870543.714764,422.07,422.1
1459870543.817479,422.07,422.1
1459870543.917843,422.07,422.1
1459870544.018217,422.07,422.1
1459870544.121045,422.07,422.1
1459870544.221856,422.07,422.1
1459870544.322838,422.07,422.1
1459870544.426358,422.07,422.1
1459870544.529673,422.07,422.1
1459870544.631436,422.07,422.1
1459870544.733445,422.07,422.1
1459870544.837037,422.07,422.1
1459870544.937992,422.07,422.1
1459870545.039291,422.07,422.1
1459870545.139439,422.07,422.1
1459870545.239731,422.07,422.1
1459870545.341901,422.07,422.1
1459870545.447062,422.07,422.1
1459870545.549951,422.07,422.1
1459870545.650543,422.07,422.1
1459870545.750724,422.07,422.1
1459870545.852238,422.07,422.1
1459870545.954839,422.07,422.1
1459870546.055027,422.07,422.1
1459870546.159955,422.07,422.1
1459870546.263411,422.07,422.1
1459870546.365864,422.07,422.1
1459870546.468043,422.07,422.1
1459870546.569625,422.07,422.09
1459870546.669893,422.07,422.09
1459870546.772098,422.07,422.09
1459870546.872326,422.07,422.09
1459870546.973547,422.07,422.09
1459870547.073985,422.07,422.09
1459870547.176097,422.07,422.09
1459870547.281239,422.07,422.09
1459870547.383742,422.07,422.09
1459870547.484086,422.07,422.09
1459870547.585765,422.07,422.09
1459870547.686753,422.07,422.09
1459870547.788692,422.07,422.09
1459870547.888909,422.07,422.09
1459870547.992223,422.07,422.09
1459870548.095507,422.07,422.09
1459870548.197619,422.07,422.09
1459870548.298047,422.07,422.09
1459870548.399224,422.07,422.09
1459870548.504391,422.07,422.09
1459870548.60471,422.07,422.09
1459870548.709916,422.07,422.09
1459870548.812171,422.07,422.09
1459870548.916892,422.07,422.09
1459870549.017063,422.07,422.09
1459870549.117318,422.07,422.09
1459870549.218172,422.07,422.09
1459870549.320979,422.07,422.09
1459870549.424269,422.07,422.09
1459870549.525737,422.07,422.09
1459870549.626305,422.07,422.1
1459870549.728316,422.07,422.1
1459870549.833521,422.07,422.1
1459870549.933856,422.07,422.1
1459870550.034377,422.07,422.1
1459870550.138334,422.07,422.1
1459870550.239039,422.07,422.1
1459870550.339584,422.07,422.1
1459870550.441102,422.07,422.1
1459870550.541935,422.07,422.1
1459870550.647089,422.07,422.1
1459870550.748142,422.07,422.1
1459870550.849048,422.07,422.1
1459870550.949192,422.07,422.1
1459870551.049936,422.07,422.1
1459870551.150024,422.07,422.1
1459870551.250184,422.07,422.1
1459870551.353414,422.07,422.1
1459870551.456691,422.07,422.1
1459870551.557883,422.07,422.1
1459870551.660437,422.07,422.1
1459870551.761756,422.07,422.1
